"Station_ID","Month_UTC","Year_UTC","appendiculariaAbundance","appendiculariaEstimatedBiomass","bryozoan_larvaeAbundance","bryozoan_larvaeEstimatedBiomass","chaetognathaAbundance","chaetognathaEstimatedBiomass","cnidaria_ctenophoresAbundance","cnidaria_ctenophoresEstimatedBiomass","copepoda_calanoida_minus_eucalanidsAbundance","copepoda_calanoida_minus_eucalanidsEstimatedBiomass","copepoda_eucalanidsAbundance","copepoda_eucalanidsEstimatedBiomass","copepoda_harpacticoidaAbundance","copepoda_harpacticoidaEstimatedBiomass","copepoda_oithona_likeAbundance","copepoda_oithona_likeEstimatedBiomass","copepoda_othersAbundance","copepoda_othersEstimatedBiomass","copepoda_poecilostomatoidsAbundance","copepoda_poecilostomatoidsEstimatedBiomass","crustacea_othersAbundance","crustacea_othersEstimatedBiomass","doliolidsAbundance","doliolidsEstimatedBiomass","eggsAbundance","eggsEstimatedBiomass","euphausiidsAbundance","euphausiidsEstimatedBiomass","multiplesAbundance","multiplesEstimatedBiomass","naupliiAbundance","naupliiEstimatedBiomass","ostracodsAbundance","ostracodsEstimatedBiomass","othersAbundance","othersEstimatedBiomass","polychaeteAbundance","polychaeteEstimatedBiomass","pteropoda_heteropodaAbundance","pteropoda_heteropodaEstimatedBiomass","pyrosomesAbundance","pyrosomesEstimatedBiomass","rhizariaAbundance","rhizariaEstimatedBiomass","salpsAbundance","salpsEstimatedBiomass","pH_min","pH_max","pH_mean","pH_median","pH_var","pH_range","depth_at_pH_min","depth_at_pH_max","OmegaCA_min","OmegaCA_max","OmegaCA_mean","OmegaCA_median","OmegaCA_var","OmegaCA_range","depth_at_OmegaCA_min","depth_at_OmegaCA_max","CO3_min","CO3_max","CO3_mean","CO3_median","CO3_var","CO3_range","depth_at_CO3_min","depth_at_CO3_max","TA_min","TA_max","TA_mean","TA_median","TA_var","TA_range","depth_at_TA_min","depth_at_TA_max","DIC_min","DIC_max","DIC_mean","DIC_median","DIC_var","DIC_range","depth_at_DIC_min","depth_at_DIC_max","pCO2_min","pCO2_max","pCO2_mean","pCO2_median","pCO2_var","pCO2_range","depth_at_pCO2_min","depth_at_pCO2_max","RF_min","RF_max","RF_mean","RF_median","RF_var","RF_range","depth_at_RF_min","depth_at_RF_max","OmegaAR_min","OmegaAR_max","OmegaAR_mean","OmegaAR_median","OmegaAR_var","OmegaAR_range","depth_at_OmegaAR_min","depth_at_OmegaAR_max","YearMonth","Longitude","Latitude"
"090.0 028.0",10,2020,1600.85,3.25,0,0,9306.3,98.47,0,0,92038.42,400.86,0,0,0,0,15474.92,20.44,0,0,12273.21,32.69,26147.28,7.48,0,0,1072.57,3.37,5.34,0.96,576.31,4.45,1600.85,5.61,0,0,533.62,0.14,0,0,1067.24,0.67,0,0,1600.85,0.6,0,0,8.03915151134651,8.03915151134651,8.03915151134651,8.03915151134651,NA,0,2,2,4.47857622675606,4.47857622675606,4.47857622675606,4.47857622675606,NA,0,2,2,185.011532787481,185.011532787481,185.011532787481,185.011532787481,NA,0,2,2,2247,2247,2247,2247,NA,0,2,2,1989,1989,1989,1989,NA,0,2,2,400.964724881449,400.964724881449,400.964724881449,400.964724881449,NA,0,2,2,10.3350881175834,10.3350881175834,10.3350881175834,10.3350881175834,NA,0,2,2,2.91977953023953,2.91977953023953,2.91977953023953,2.91977953023953,NA,0,2,2,2020-10-01,-117.7681,33.4846
"090.0 028.0",11,2014,32113.64,166.72,6181.82,3.63,7159.09,43.2,363.64,7.91,239772.73,943.12,0,0,0,0,88863.64,180.44,1090.91,5.91,15659.09,29.4,31659.09,27.31,0,0,1090.91,41.92,36409.09,61.64,2545.45,10.18,2545.45,3.11,0,0,727.27,0.29,750,6.82,2204.55,8.66,0,0,1090.91,0.8,0,0,8.02916816653677,8.02916816653677,8.02916816653677,8.02916816653677,NA,0,30,30,3.7969121628419,3.7969121628419,3.7969121628419,3.7969121628419,NA,0,30,30,158.095662450756,158.095662450756,158.095662450756,158.095662450756,NA,0,30,30,2236.5,2236.5,2236.5,2236.5,NA,0,30,30,2017.8,2017.8,2017.8,2017.8,NA,0,30,30,410.159973823631,410.159973823631,410.159973823631,410.159973823631,NA,0,30,30,11.3398464591684,11.3398464591684,11.3398464591684,11.3398464591684,NA,0,30,30,2.44768112966074,2.44768112966074,2.44768112966074,2.44768112966074,NA,0,30,30,2014-11-01,-117.7681,33.4846
"090.0 028.0",11,2016,4691.64,35.67,7185.4,7.67,1695.97,43.96,3550.43,114.91,52030.74,307.02,0,0,0,0,7608.07,42.6,845.34,7.75,5072.05,13.74,43535.06,45.22,2113.35,2.72,845.34,8.26,3465.9,21.38,5917.39,79.21,0,0,845.34,3.76,2536.02,4.54,0,0,1690.68,42.9,0,0,2958.69,3.7,5.28,0.51,8.03028481035188,8.05723075698293,8.04375778366741,8.04375778366741,0.000363042019921709,0.0269459466310504,30,2,3.38355914782944,4.19131718341397,3.7874381656217,3.7874381656217,0.32623652202569,0.80775803558453,30,2,141.088569085765,173.392575947025,157.240572516395,157.240572516395,521.774429646167,32.30400686126,30,2,2221.2,2231.8,2226.5,2226.5,56.1800000000039,10.6000000000004,30,2,1989.9,2027.1,2008.5,2008.5,691.919999999993,37.1999999999998,2,30,380.551498686797,405.614530412504,393.08301454965,393.08301454965,314.077779641898,25.063031725707,2,30,10.7130191078509,12.0889384714445,11.4009787896477,11.4009787896477,0.946577047555908,1.3759193635936,2,30,2.16430712608191,2.71025501378321,2.43728106993256,2.43728106993256,0.149029548042756,0.5459478877013,30,2,2016-11-01,-117.7681,33.4846
"090.0 028.0",11,2017,26379.21,139.38,923.97,0.71,2281.04,152.91,0,0,232007.7,1054.58,0,0,0,0,28642.93,35.62,461.98,2.05,4157.84,12.89,4619.83,1.25,0,0,970.16,17.25,3603.46,38.66,2771.9,27.39,4157.84,10.02,0,0,6467.76,4.47,461.98,6.18,3695.86,7.07,0,0,4157.84,2.85,0,0,7.87455750890645,8.07388406646444,7.97422078768544,7.97422078768544,0.0198655382739596,0.199326557557991,32,2,2.34480745183285,4.1710094297419,3.25790844078738,3.25790844078738,1.66750683205946,1.82620197790905,32,2,97.9924206706175,172.887081921247,135.439751295932,135.439751295932,2804.60514192327,74.8946612506295,32,2,2221.6,2233.3,2227.45,2227.45,68.4450000000032,11.7000000000003,32,2,1991.4,2099,2045.2,2045.2,5788.87999999999,107.6,2,32,363.63469476756,605.724510513031,484.679602640295,484.679602640295,29303.739443838,242.089815745471,2,32,10.7333766844122,14.8265375954356,12.7799571399239,12.7799571399239,8.37698312176495,4.0931609110234,2,32,1.49528316052419,2.6897380235229,2.09251059202354,2.09251059202354,0.713361209870633,1.19445486299871,32,2,2017-11-01,-117.7681,33.4846
"090.0 028.0",11,2019,5026.61,4.24,33929.59,28.26,15412.83,18.61,1256.65,33.75,486500.02,1768.35,0,0,0,0,23876.38,26.93,0,0,12566.51,21.44,7539.91,1.62,0,0,5026.61,45.63,7539.91,5.24,5026.61,25.49,20106.42,48.55,1256.65,0.3,6283.26,3.91,1281.78,10.7,2538.44,2.47,0,0,0,0,0,0,8.10181226211726,8.10181226211726,8.10181226211726,8.10181226211726,NA,0,2,2,4.48276465182629,4.48276465182629,4.48276465182629,4.48276465182629,NA,0,2,2,185.962101455231,185.962101455231,185.962101455231,185.962101455231,NA,0,2,2,2249.3,2249.3,2249.3,2249.3,NA,0,2,2,1987.8,1987.8,1987.8,1987.8,NA,0,2,2,338.62514079451,338.62514079451,338.62514079451,338.62514079451,NA,0,2,2,10.3263507438365,10.3263507438365,10.3263507438365,10.3263507438365,NA,0,2,2,2.89423990481183,2.89423990481183,2.89423990481183,2.89423990481183,NA,0,2,2,2019-11-01,-117.7681,33.4846
"090.0 030.0",1,2010,2126.04,19.31,964.54,0.75,237.4,3.56,249.53,9.41,128755.07,344.1,32.35,20.15,192.91,0.34,11582.61,18.36,578.73,1.26,2700.72,3.68,196.95,1.48,0,0,578.73,12.19,196.95,5.98,1173.63,10.61,385.82,0.42,1165.54,3.14,192.91,0.89,0,0,1358.45,210.43,0,0,192.91,0.2,0,0,7.74237777088368,8.08065191249679,7.97511974772465,8.06490187015464,0.0220962485166825,0.338274141613111,171,2,1.60725125255036,3.92524617625676,3.10436696299567,3.74585133505488,1.13453743058481,2.3179949237064,171,2,69.205778179311,162.975302161294,130.118800862478,156.805791770744,1875.33315327808,93.769523981983,171,2,2217.9,2249.1,2234.7,2236.1,123.994999999998,31.1999999999998,100,171,2008.9,2179.4,2060.82,2015.4,5601.862,170.5,2,171,357.618398463989,829.7591402765,492.688779577219,370.75237908583,41872.8391436494,472.140741812511,2,171,11.1397825939823,17.2915153452524,13.1411809946146,11.3876606067522,7.68690926729166,6.1517327512701,2,171,1.0223207522295,2.51746507660702,1.98686373863405,2.40204262634994,0.473841629225523,1.49514432437752,171,2,2010-01-01,-117.9058,33.4179
"090.0 030.0",1,2011,18747.9,263.85,9543.75,10.48,6225.54,196.62,19683.34,675.42,465841.88,1927.26,3158.96,911.89,0,0,48548.66,68.76,4569.03,3.9,66400.57,218.71,2154.7,4.61,414.95,1.8,25382.41,373.22,3390.29,95.34,17595.82,1033.69,11203.54,20.73,14130.19,83.8,22.03,1.01,1244.84,24.42,3319.57,99.44,0,0,2489.67,5.2,0,0,7.69684810578656,8.09792681534487,7.8995214783883,7.88348678657745,0.0309569937129487,0.40107870955831,170,2,1.4110008921342,3.91052436215557,2.55919021118203,2.26436584253601,1.24798760700544,2.49952347002137,170,2,60.812805927243,162.310243738371,107.325801450598,94.9782931999692,2076.24339571736,101.497437811128,170,2,2219.2,2257.6,2232.86,2226.8,239.748,38.4000000000001,51,170,1999.3,2205.8,2097.6,2100.5,8044.23500000002,206.5,2,170,340.005762922839,926.779114662919,604.638076658565,587.63024193417,64910.9276183623,586.77335174008,2,170,11.1356582502766,17.9794058608988,14.6184609914597,15.0642891321939,9.55032351552633,6.8437476106222,2,170,0.896167126144523,2.50223377035923,1.63264486701509,1.44040464533051,0.516099505272199,1.60606664421471,170,2,2011-01-01,-117.9058,33.4179
"090.0 030.0",1,2013,26874,109.89,9606,8.28,6030,69.34,7614,223.34,202482,1109.3,13476,943.86,0,0,57834,131.7,4800,9.07,50430,96.33,25452,85.1,1386,6.09,29232,512.41,7398,52.84,4854,76.66,96030,479.62,6180,43.06,43272,29.63,1206,6.09,2466,4.15,0,0,19326,16.42,0,0,7.66115442870592,8.08613162287935,7.90784156327809,7.99272286023847,0.0401226183953999,0.42497719417343,170,30,1.35654396670593,3.6659020347946,2.62297216131118,2.91954067949126,1.20755040676686,2.30935806808867,170,30,58.496509603312,153.21896190198,110.147207020215,122.495928152082,2027.07175652473,94.722452298668,170,30,2231.4,2272.4,2245.88,2240,249.632,41,2,170,2023.2,2227.3,2106.6,2073.9,8700.78500000001,204.1,2,170,351.15581083435,1021.59327876691,611.118272847743,447.837961633706,98082.7783340731,670.43746793256,30,170,11.5713308625547,18.105231793132,14.4096694032524,13.2024994697269,9.96835129627427,6.5339009305773,30,170,0.862856489600852,2.34041741466241,1.6722665578816,1.85975661622928,0.494569739984976,1.47756092506156,170,30,2013-01-01,-117.9058,33.4179
"090.0 030.0",1,2015,3672.43,20.89,0,0,1416.08,63.14,102.37,4.77,92279.9,255.33,29.86,24.91,0,0,21245.49,27.86,255.92,0.16,5288.98,8.14,170.61,0.02,85.31,0.31,605.67,13.48,255.92,0.51,341.22,0.86,255.92,0.41,1108.98,2.45,170.61,0.18,170.61,1.59,349.76,1.71,0,0,341.22,0.34,0,0,7.70074292721551,8.06888854627377,7.94925104818551,8.03302468191797,0.0254500176271779,0.368145619058261,170,30,1.4571036137139,3.96613656440766,2.99052296322665,3.41568521392535,1.25048291752402,2.50903295069376,170,2,62.7666272724043,164.45394620594,125.289328579586,142.946446824568,2070.65693010321,101.687318933536,170,2,2220.4,2254.1,2232.72,2232,171.396999999998,33.6999999999998,50,170,2003.7,2198.3,2067.62,2023.3,7228.14700000001,194.6,30,170,367.562914281989,919.935583163158,530.746264280466,401.551058759508,55961.0047448036,552.372668881169,30,170,11.0678824908022,17.8052623858001,13.4437556888101,11.9863519171996,8.90015766059566,6.7373798949979,2,170,0.926409158479901,2.5506799976793,1.91566584319043,2.18644614039046,0.524696161561108,1.6242708391994,170,2,2015-01-01,-117.9058,33.4179
"090.0 030.0",1,2017,13360.37,63.86,3495.45,2.24,9864.92,193.98,4631.47,152.93,261503.02,820.91,77.68,43.42,0,0,55577.58,72.08,38.84,5.99,7767.66,16.09,427.22,2.16,0,0,2718.68,13.99,8160.89,30.35,2757.52,13.02,6214.13,22.38,1941.91,1.26,0,0,388.38,5.6,2330.3,3.27,0,0,6990.89,13.13,0,0,7.72218122831877,8.06923683579572,7.92522771628785,7.96930628352078,0.022639030171427,0.347055607476951,170,2,1.51428467645263,3.79472996819633,2.74868115722645,2.91854636708736,1.01565276572532,2.2804452917437,170,2,65.2132437119331,157.462494744597,115.261789055585,122.209980129224,1677.35597015202,92.2492510326639,170,2,2222.1,2254,2232.06,2227.2,158.228000000001,31.9000000000001,49,170,2007.9,2192.7,2082.88,2058.4,6289.12199999998,184.8,2,170,367.589534375588,872.051414952316,558.608564251364,474.777752801538,47083.8795691681,504.461880576728,2,170,11.3413466432757,17.6444486135352,14.0084816761035,13.1511463137819,7.87924001462923,6.3031019702595,2,170,0.962392742136575,2.43213138994064,1.7567645160771,1.86443384148963,0.422632268715531,1.46973864780406,170,2,2017-01-01,-117.9058,33.4179
"090.0 030.0",1,2021,1316.85,18.94,1219.31,0.7,4535.83,85.81,516.17,33.11,108502.14,393.31,617.78,313.19,0,0,10193.41,12.49,0,0,10973.77,19.62,4470.8,3.92,0,0,1251.82,24.97,2227.27,24.93,438.95,4.71,4470.8,15.14,0,0,4291.96,3.92,406.44,3.33,812.87,0.79,0,0,2032.18,0.9,0,0,8.074451494499,8.074451494499,8.074451494499,8.074451494499,NA,0,4,4,3.9014464437801,3.9014464437801,3.9014464437801,3.9014464437801,NA,0,4,4,162.1939608573,162.1939608573,162.1939608573,162.1939608573,NA,0,4,4,2242.9,2242.9,2242.9,2242.9,NA,0,4,4,2016.7,2016.7,2016.7,2016.7,NA,0,4,4,364.243925894581,364.243925894581,364.243925894581,364.243925894581,NA,0,4,4,11.1903861281407,11.1903861281407,11.1903861281407,11.1903861281407,NA,0,4,4,2.5031779181238,2.5031779181238,2.5031779181238,2.5031779181238,NA,0,4,4,2021-01-01,-117.9058,33.4179
"090.0 030.0",2,2012,388.76,3.92,5831.34,6.01,3787.65,97.54,3179.03,89.25,196283.3,902.51,1312.05,431.95,388.76,0.14,63755.96,91.26,0,0,10496.41,23.86,485.94,26.27,0,0,8752.1,89.25,1166.27,1.92,777.51,58.79,40090.45,59.74,3110.05,8,2332.54,2.98,777.51,33.39,1166.27,2.81,0,0,3110.05,3.82,0,0,7.67091833544591,8.07705743011289,7.8825546504992,7.88282928584746,0.0342560871676183,0.40613909466698,170,2,1.37646677106222,3.75186273668306,2.51694808122111,2.3226570342308,1.19195000843655,2.37539596562084,170,2,59.3227844213173,155.827058922415,105.592221089522,97.4070471776457,1989.88544925746,96.5042745010977,170,2,2222.1,2263.6,2237.36,2229.5,275.137999999999,41.5,50,170,2012.2,2216.1,2105.78,2099.7,8223.72699999999,203.9,2,170,359.931251861258,993.852051793937,639.062714780872,590.650390434292,81814.6905596511,633.920799932679,2,170,11.4173639007269,18.0474079601333,14.7033776685743,14.8762465672245,9.45449135352535,6.6300440594064,2,170,0.875339505937365,2.40049236542828,1.60653620960034,1.47950742747907,0.4917391056691,1.52515285949091,170,2,2012-02-01,-117.9058,33.4179
"090.0 030.0",2,2014,65363.53,339.53,2138.6,1.66,4282.07,54.18,1458.14,50.63,246887.33,870.51,243.02,117.07,243.02,0.41,59657.35,74.62,194.42,0.11,8753.7,22.81,393.7,1.16,0,0,1409.53,14.33,1550.49,264.67,7543.44,66.08,1166.51,2.8,1069.3,7.63,1215.12,20.44,583.26,6.63,10357.65,73.2,0,0,2576.05,5.26,0,0,7.67688674709107,8.0793683193353,7.9315101917339,8.01174735912392,0.0322511307097633,0.40248157224423,170,2,1.40276693225916,3.88396322217973,2.84943296520638,3.18265663027007,1.29549362477204,2.48119628992057,170,2,60.4313961887282,161.388317958379,119.534928642893,133.368069966137,2164.99148411677,100.956921769651,170,2,2227.2,2259.4,2239.78,2238.7,142.737000000003,32.2000000000003,50,170,2013.3,2209.4,2084.6,2045.2,7628.825,196.1,2,170,358.914604098521,979.014492539908,565.070580031365,425.305817530488,73706.4234234615,620.099888441387,2,170,11.2078928182489,17.9624462048274,13.8302533769704,12.5161636127576,9.60909938937447,6.7545533865785,2,170,0.892324893234044,2.4896990743208,1.82212776048562,2.03346139333518,0.537959677061278,1.59737418108676,170,2,2014-02-01,-117.9058,33.4179
"090.0 030.0",2,2019,2068.15,5.77,1034.07,0.91,744.53,11.77,5.17,0.72,66966.57,179.85,0,0,0,0,5211.73,6.46,0,0,3970.84,6.01,6830.05,6.44,0,0,1695.88,8.7,413.63,0.37,620.44,1.45,2321.49,9.11,620.44,0.43,418.8,0.12,0,0,754.87,0.85,0,0,248.18,0.1,0,0,8.06057124870314,8.06687966461185,8.06372545665749,8.06372545665749,1.98980556386377e-05,0.00630841590871078,30,2,3.76172308013038,3.8002927406821,3.78100791040624,3.78100791040624,0.000743809357537447,0.0385696605517198,30,2,157.127254497273,157.930410852832,157.528832675053,157.528832675053,0.322530065737428,0.803156355559025,30,2,2238,2242.3,2240.15,2240.15,9.24500000000078,4.30000000000018,2,30,2018.2,2023.9,2021.05,2021.05,16.2450000000003,5.70000000000005,2,30,371.09792681536,376.87537418431,373.986650499835,373.986650499835,16.6894490504936,5.77744736894999,2,30,11.351895477801,11.400324344475,11.376109911138,11.376109911138,0.0011726775636641,0.0484288666740014,2,30,2.41320667419283,2.43648931320862,2.42484799370073,2.42484799370073,0.000271040639769785,0.0232826390157896,30,2,2019-02-01,-117.9058,33.4179
"090.0 030.0",4,2011,5628.37,19.42,5628.37,6.68,6734.99,212.68,4949.06,354.02,253446.16,1593.47,2449.09,845.14,3752.24,10.94,65479.11,105.61,0,0,74117.27,197.38,1876.12,7.67,249.22,14.87,30961.24,291.25,4017.14,102.13,3752.24,34.35,79989.64,152.66,16445.49,120.64,2623.8,23.45,1881.35,14.31,5628.37,4.58,0,0,7504.49,7.72,0,0,7.65190747157808,8.09197130161133,7.82646224835709,7.78600074610599,0.0295956132724271,0.44006383003325,171,2,1.30981292422739,4.03008343858585,2.20246563364245,1.82229074255218,1.19182079486632,2.72027051435846,171,2,56.4888143423548,167.263419935815,92.4504243508571,76.5264437885191,1987.8679687089,110.77460559346,171,2,2224.6,2268.6,2240.66,2233.1,314.107999999998,44,30,171,1998.7,2227.8,2132.34,2145.6,7780.568,229.1,2,171,346.329440777529,1041.40429673523,723.602292150494,752.45926599699,72731.6394570262,695.074855957701,2,171,10.9543856660479,18.2306075334348,15.6726216558487,16.6304865543913,8.58287496944,7.2762218673869,2,171,0.832633004843685,2.58578127510906,1.40516012765713,1.15836552576324,0.495859370306629,1.75314827026537,171,2,2011-04-01,-117.9058,33.4179
"090.0 030.0",4,2013,91118.5,323.92,1100,1.02,2486,105.72,11401.5,318.72,429500.5,1606.6,5736.5,1539.39,0,0,190393.5,247.07,2200,3.19,23100,38.3,4576,2.34,0,0,23188,241.95,1111,80.34,6699,45.25,210105.5,372.74,2200,9.38,10164,32.89,2200,18.77,1100,0.7,0,0,11176,5.88,0,0,7.64509470103228,8.07827749213875,7.79902287827045,7.75938771276037,0.0289264663712087,0.43318279110647,170,2,1.2816903089102,3.75186125558026,2.04389595262997,1.72600787517312,0.989119930100517,2.47017094667006,170,2,55.2862043764961,156.033696275536,85.9306782864521,72.5532074984853,1657.84949283962,100.74749189904,170,2,2233.6,2272.4,2248.82,2244.8,249.872000000002,38.8000000000002,31,170,2027.5,2234.5,2152.38,2161,6338.907,207,2,170,360.696099214213,1059.12110156948,773.976087791051,805.645354551896,73119.1416711389,698.425002355267,2,170,11.4646802639577,18.3087448191307,16.1236854679935,16.9758890898829,7.58634508049893,6.844064555173,2,170,0.814484967145795,2.39954075944022,1.30227245889748,1.09729868454597,0.407746027190184,1.58505579229443,170,2,2013-04-01,-117.9058,33.4179
"090.0 030.0",4,2014,50989.4,388.69,962.79,1.09,5232.77,64.36,4144.81,144.24,185635.67,970.12,4414.4,1339.7,0,0,58248.84,80.61,1925.58,1.43,13479.07,34.97,1444.19,0.54,962.79,2.14,11072.09,72.7,6835.81,46.66,1497.14,19.03,38521.26,131.21,1444.19,7.96,13093.95,40.14,962.79,24.64,3519,23.08,4.81,2.82,7317.21,4.28,0,0,7.65071117230923,8.07054172800534,7.85015184462098,7.86272466252257,0.0269572415470928,0.41983055569611,170,2,1.30484175265653,3.87417828994487,2.31152053346152,2.17798290516427,1.01637822821522,2.56933653728834,170,2,56.269522774436,160.887083199981,97.0473116741377,91.3904571265596,1689.15319198033,104.617560425545,170,2,2224.4,2269.3,2240.08,2235.5,352.917000000002,44.9000000000001,48,170,2011.2,2229,2123.04,2112.4,7182.188,217.8,2,170,367.26132826108,1044.54076210111,681.049861342972,620.51201770754,71607.2203274862,677.27943384003,2,170,11.2198887008392,18.2451724869065,15.2530408025242,15.3619614477857,7.82146328219705,7.0252837860673,2,170,0.829417434929264,2.48596470956882,1.47507760444773,1.38575320976406,0.42278294045404,1.65654727463956,170,2,2014-04-01,-117.9058,33.4179
"090.0 030.0",4,2015,30702.95,209.21,1145.45,0.33,5522.05,188.24,2491.36,93.02,252577.5,1196.44,4395.68,1356.92,381.82,0.39,59945.45,87.66,1909.09,1.48,25963.64,58.34,7636.36,4.73,0,0,60709.09,300.61,5536.36,32.45,3484.09,27.01,23290.91,59.32,763.64,6.47,68350.23,51.69,763.64,24.26,5345.45,13.32,0,0,7254.55,5.85,0,0,7.67687862107121,8.07386622122021,7.87918542476199,7.89391086651094,0.0257180467686063,0.396987600149001,170,2,1.36576044616239,3.91858219145344,2.4387573132168,2.27107956026862,1.05186620029669,2.55282174529105,170,2,58.8735443820704,162.507247038215,102.29226004871,95.26100855891,1738.8254101519,103.633702656145,170,2,2222.5,2264.9,2235.8,2227.3,321.600000000001,42.4000000000001,50,170,2000.5,2218,2109.04,2103,7425.153,217.5,2,170,363.144849404912,977.147801639519,630.739343677636,572.052552339633,62262.0076617004,614.002952234607,2,170,11.1287995679561,18.1108876268663,14.9001717098969,15.064207893031,8.17895810019201,6.9820880589102,2,170,0.867735852617982,2.51550903251052,1.55610325595666,1.44319656303707,0.438191075595426,1.64777317989254,170,2,2015-04-01,-117.9058,33.4179
"090.0 030.0",4,2016,27254.59,175.13,4540.54,1.91,8014.05,297.06,1135.14,15.99,890990.27,7014.28,227.03,59.92,0,0,107854.86,160.08,1135.14,0.38,32918.92,68.16,2270.27,11.87,0,0,25086.49,181.34,15210.81,92.39,31783.78,246.11,59027.03,108.25,4767.57,7.2,19524.32,10.93,0,0,3518.92,2.93,0,0,22163.51,17.67,0,0,7.62564141839494,8.08549490643113,7.78135607510273,7.73276635960345,0.0340013001355851,0.45985348803619,171,2,1.26204439096259,4.09929151478829,2.08345663335562,1.66745916047955,1.35419562744929,2.8372471238257,171,2,54.4453143319034,170.21114088174,87.4942321919327,70.0947489708004,2271.85130388811,115.765826549837,171,2,2234.5,2276.7,2251.14,2245.2,290.012999999998,42.1999999999998,31,171,2006.9,2241.8,2154,2169.7,8392.65999999999,234.9,2,171,354.031296595301,1116.35611753039,819.544178846807,863.977677562496,92078.189566025,762.324820935089,2,171,10.8780269876608,18.3114966799254,16.0773328521052,17.1708086058174,9.27582773647117,7.4334696922646,2,171,0.802892588235869,2.63501958874429,1.33131283768293,1.06115775833065,0.565520531861552,1.83212700050842,171,2,2016-04-01,-117.9058,33.4179
"090.0 030.0",4,2017,29861.16,118.61,745.6,0.69,15769.38,232.85,1873.31,73.23,124924.8,514.85,857.44,245.87,745.6,1.74,62257.36,87.14,372.8,0.37,14911.94,25.46,5223.84,12.56,419.4,7.62,27624.37,189.68,2199.51,40.1,2311.35,25.53,28705.49,61.51,1155.68,4.77,7833.43,2.76,0,0,1863.99,1.34,372.8,4.73,8238.85,5.76,0,0,7.7202972918248,8.10083701331394,7.87913917520121,7.85804500851237,0.023754022375403,0.38053972148914,170.4,2,1.51892811219881,4.09012538142685,2.45053733062444,2.14583859283473,1.09156874143104,2.57119726922804,170.4,2,65.5025790390233,169.690822945734,102.860454583284,90.0957165006358,1804.44678318878,104.188243906711,170.4,2,2226.5,2285.2,2247.68,2246.7,525.021999999997,58.6999999999998,30.3,170.4,1994,2224.3,2120.04,2138.8,8071.04300000002,230.3,2,170.4,338.078901778222,886.160193641667,630.08064852396,633.410412656845,49728.8143434167,548.081291863445,2,170.4,10.8615095468561,17.7108409684287,14.9474139732111,15.5857556018664,7.89225885531135,6.8493314215726,2,170.4,0.965300662087235,2.62386045999363,1.56384555482437,1.36429494994496,0.45454224992331,1.6585597979064,170.4,2,2017-04-01,-117.9058,33.4179
"090.0 030.0",4,2018,9490.09,42.99,1450.71,1.26,6286.43,53.06,2423.9,61.54,188719.79,826.44,60.45,1.41,0,0,9671.43,16.71,0,0,12089.29,35.97,78.58,18.97,0,0,21518.93,105.21,3626.79,25.58,1456.76,23.86,5802.86,15.92,120.89,8.08,1450.71,4.81,967.14,9.32,6286.43,4.64,0,0,9308.75,4.93,0,0,8.03465882695301,8.06275412915123,8.04870647805212,8.04870647805212,0.000394673002804671,0.0280953021982207,30,2,3.38165610405352,3.95882266646058,3.67023938525705,3.67023938525705,0.166560620380391,0.57716656240706,30,2,141.332039849281,164.377051468829,152.854545659055,152.854545659055,265.536280272551,23.045011619548,30,2,2235.6,2246.9,2241.25,2241.25,63.845000000002,11.3000000000002,30,2,2018.2,2041.2,2029.7,2029.7,264.5,23,2,30,376.927373448396,402.36412117355,389.645747310973,389.645747310973,323.514067416564,25.436747725154,2,30,11.1173462776251,12.120707101593,11.619026689609,11.619026689609,0.503366471536772,1.0033608239679,2,30,2.16175640242734,2.54607425297793,2.35391532770264,2.35391532770264,0.0738501051259129,0.38431785055059,30,2,2018-04-01,-117.9058,33.4179
"090.0 030.0",4,2019,20916.3,293.93,1172.88,1.21,6108.73,160.61,3733.66,137.68,104190.56,713.94,4642.64,450.15,390.96,0.11,16860.1,38.55,0,0,20427.61,50.86,928.53,12.81,444.72,1.87,11440.44,157.88,2199.14,39.42,2150.27,87.92,4349.42,18.91,1563.84,1.07,7574.83,34.75,488.7,9.04,3909.59,3.3,48.87,3.04,7139.89,5.59,48.87,0.85,7.99584410935308,8.07197522146883,8.03390966541095,8.03390966541095,0.00289797311599036,0.0761311121157489,30.2,1.8,3.06358381086639,3.98579335819398,3.52468858453018,3.52468858453018,0.425235224591079,0.92220954732759,30.2,1.8,128.105304084547,165.574915931415,146.840110007981,146.840110007981,701.985905977476,37.469611846868,30.2,1.8,2232.9,2243.9,2238.4,2238.4,60.5,11,30.2,1.8,2012.9,2059.5,2036.2,2036.2,1085.78,46.5999999999999,1.8,30.2,366.954918144997,444.757324259105,405.856121202051,405.856121202051,3026.6071985723,77.802406114108,1.8,30.2,11.0537335066051,12.8289733939631,11.9413534502841,11.9413534502841,1.57573832883342,1.775239887358,1.8,30.2,1.95597573256192,2.56183290109973,2.25890431683082,2.25890431683082,0.183531454334326,0.60585716853781,30.2,1.8,2019-04-01,-117.9058,33.4179
